tx_id	gene_id	index
ENST00000404924	ENSG00000173960	105379
ENST00000445371	ENSG00000234946	105382
ENST00000463845	ENSG00000243847	105384
ENST00000338315	ENSG00000205639	105386
ENST00000406895	ENSG00000163026	105391
ENST00000411008	ENSG00000222940	105393
ENST00000380991	ENSG00000119782	105394
ENST00000233468	ENSG00000115128	105400
ENST00000335934	ENSG00000115129	105406
ENST00000313213	ENSG00000176732	105414
ENST00000407625	ENSG00000219626	105417
ENST00000584973	ENSG00000266118	105420
ENST00000428344	ENSG00000232642	105423
ENST00000415196	ENSG00000186453	105428
ENST00000429717	ENSG00000223754	105429
ENST00000355123	ENSG00000198399	105432
ENST00000430105	ENSG00000242628	105438
ENST00000515996	ENSG00000251805	105441
ENST00000437531	ENSG00000232963	105446
ENST00000457490	ENSG00000233747	105447
ENST00000406961	ENSG00000084676	105449
ENST00000365560	ENSG00000202430	105454
ENST00000384005	ENSG00000206732	105459
ENST00000328379	ENSG00000184924	105462
ENST00000380834	ENSG00000138092	105469
ENST00000260600	ENSG00000138031	105477
ENST00000606114	ENSG00000271936	105482
ENST00000264711	ENSG00000115137	105491
ENST00000458227	ENSG00000237953	105498
ENST00000365609	ENSG00000202479	105499
ENST00000434897	ENSG00000224165	105503
ENST00000384341	ENSG00000207069	105507
ENST00000403714	ENSG00000084710	105509
ENST00000461754	ENSG00000240913	105511
ENST00000458157	ENSG00000229593	105512
ENST00000567599	ENSG00000261452	105515
ENST00000405623	ENSG00000115138	105517
ENST00000431650	ENSG00000230452	105521
ENST00000606328	ENSG00000272048	105522
ENST00000264709	ENSG00000119772	105525
ENST00000408518	ENSG00000221445	105538
ENST00000431557	ENSG00000235072	105539
ENST00000313031	ENSG00000179061	105540
ENST00000406818	ENSG00000138101	105543
ENST00000352271	ENSG00000224220	105560
ENST00000364290	ENSG00000201160	105573
ENST00000410138	ENSG00000222070	105574
ENST00000435504	ENSG00000143970	105575
ENST00000338274	ENSG00000187536	105580
ENST00000407942	ENSG00000217643	105581
ENST00000403125	ENSG00000218682	105582
ENST00000404822	ENSG00000217718	105583
ENST00000264712	ENSG00000084731	105584
ENST00000415651	ENSG00000237629	105591
ENST00000599234	ENSG00000268412	105592
ENST00000264710	ENSG00000084733	105594
ENST00000363002	ENSG00000199872	105595
ENST00000439053	ENSG00000235440	105598
ENST00000443818	ENSG00000231655	105599
ENST00000398372	ENSG00000214465	105600
ENST00000431448	ENSG00000227133	105601
ENST00000423936	ENSG00000237951	105602
ENST00000401533	ENSG00000157833	105603
ENST00000380649	ENSG00000084754	105606
ENST00000317799	ENSG00000138029	105612
ENST00000541401	ENSG00000173567	105622
ENST00000442141	ENSG00000138018	105625
ENST00000288710	ENSG00000157856	105634
ENST00000272371	ENSG00000115155	105644
ENST00000329615	ENSG00000173557	105648
ENST00000288861	ENSG00000157884	105652
ENST00000420852	ENSG00000225378	105655
ENST00000418887	ENSG00000225024	105656
ENST00000302909	ENSG00000171303	105657
ENST00000344420	ENSG00000213699	105659
ENST00000335756	ENSG00000115163	105664
ENST00000274516	ENSG00000145835	105669
ENST00000288699	ENSG00000157851	105671
ENST00000416226	ENSG00000230286	105676
ENST00000233121	ENSG00000084764	105677
ENST00000455081	ENSG00000205500	105682
ENST00000238788	ENSG00000119777	105692
ENST00000444217	ENSG00000231636	105704
ENST00000360131	ENSG00000084693	105711
ENST00000607407	ENSG00000272056	105713
ENST00000411862	ENSG00000229122	105715
ENST00000607659	ENSG00000272148	105716
ENST00000456793	ENSG00000228474	105718
ENST00000380320	ENSG00000138080	105720
ENST00000260599	ENSG00000138030	105722
ENST00000402550	ENSG00000138028	105729
ENST00000316470	ENSG00000143994	105739
ENST00000260643	ENSG00000138073	105744
ENST00000335524	ENSG00000186143	105752
ENST00000296096	ENSG00000163792	105754
ENST00000436954	ENSG00000236099	105756
ENST00000310574	ENSG00000138074	105758
ENST00000380171	ENSG00000138085	105775
ENST00000264705	ENSG00000084774	105782
ENST00000447008	ENSG00000115194	105796
ENST00000406962	ENSG00000163793	105808
ENST00000380075	ENSG00000138100	105810
ENST00000296099	ENSG00000163794	105814
ENST00000357186	ENSG00000115204	105819
ENST00000264720	ENSG00000115207	105839
ENST00000590383	ENSG00000234945	105852
ENST00000412749	ENSG00000234072	105863
ENST00000347454	ENSG00000115211	105864
ENST00000233575	ENSG00000115234	105874
ENST00000323703	ENSG00000163795	105886
ENST00000344034	ENSG00000115241	105890
ENST00000394290	ENSG00000213453	105894
ENST00000233557	ENSG00000115216	105895
ENST00000543753	ENSG00000157992	105904
ENST00000260570	ENSG00000138002	105911
ENST00000417130	ENSG00000235267	105921
ENST00000363133	ENSG00000200003	105929
ENST00000264703	ENSG00000115226	105931
ENST00000264717	ENSG00000084734	105934
ENST00000447166	ENSG00000233438	105941
ENST00000408964	ENSG00000221843	105942
ENST00000408604	ENSG00000221531	105943
ENST00000556601	ENSG00000243943	105947
ENST00000505973	ENSG00000259080	105948
ENST00000324364	ENSG00000176714	105953
ENST00000264718	ENSG00000198522	105962
ENST00000384004	ENSG00000206731	105967
ENST00000337768	ENSG00000119760	105968
ENST00000326019	ENSG00000163798	105973
ENST00000379677	ENSG00000205334	105976
ENST00000296102	ENSG00000243147	105978
ENST00000601759	ENSG00000268656	105983
ENST00000302188	ENSG00000171174	105984
ENST00000344773	ENSG00000158019	105990
ENST00000603006	ENSG00000270846	106000
ENST00000584745	ENSG00000265321	106001
ENST00000603137	ENSG00000270528	106002
ENST00000418963	ENSG00000223522	106003
ENST00000423483	ENSG00000225991	106004
ENST00000427929	ENSG00000229951	106005
ENST00000379619	ENSG00000075426	106008
ENST00000604052	ENSG00000270640	106012
ENST00000605056	ENSG00000270210	106013
ENST00000439700	ENSG00000227938	106014
ENST00000469016	ENSG00000242915	106016
ENST00000422425	ENSG00000163803	106018
ENST00000431376	ENSG00000230730	106030
ENST00000410300	ENSG00000222232	106031
ENST00000452212	ENSG00000226833	106032
ENST00000358506	ENSG00000213639	106039
ENST00000609581	ENSG00000273233	106045
ENST00000379579	ENSG00000163806	106046
ENST00000306108	ENSG00000171103	106053
ENST00000407426	ENSG00000163811	106057
ENST00000585078	ENSG00000264994	106061
ENST00000579969	ENSG00000265145	106063
ENST00000410292	ENSG00000222224	106064
ENST00000577887	ENSG00000265706	106065
ENST00000363413	ENSG00000200283	106069
ENST00000379558	ENSG00000189350	106070
ENST00000331664	ENSG00000179270	106077
ENST00000582373	ENSG00000263957	106078
ENST00000446073	ENSG00000229224	106079
ENST00000401617	ENSG00000115295	106081
ENST00000389048	ENSG00000171094	106092
LRG_488t1	LRG_488	106093
ENST00000577441	ENSG00000266310	106097
ENST00000496127	ENSG00000242699	106098
ENST00000421411	ENSG00000230737	106099
ENST00000359823	ENSG00000197644	106100
ENST00000453606	ENSG00000233862	106101
ENST00000408456	ENSG00000221383	106102
ENST00000419483	ENSG00000225943	106103
ENST00000379520	ENSG00000119801	106106
ENST00000384458	ENSG00000207187	106116
ENST00000435671	ENSG00000231712	106117
ENST00000404397	ENSG00000213626	106122
ENST00000541067	ENSG00000256261	106127
ENST00000421976	ENSG00000235997	106128
ENST00000408450	ENSG00000221377	106129
ENST00000379509	ENSG00000172954	106132
ENST00000295055	ENSG00000162949	106145
ENST00000455192	ENSG00000230118	106150
ENST00000349752	ENSG00000158089	106154
ENST00000449780	ENSG00000234579	106169
ENST00000401274	ENSG00000216093	106170
ENST00000444918	ENSG00000214711	106173
ENST00000364801	ENSG00000201671	106175
ENST00000322054	ENSG00000013016	106177
ENST00000327215	ENSG00000213620	106178
ENST00000379416	ENSG00000158125	106179
ENST00000405650	ENSG00000049319	106182
ENST00000435713	ENSG00000228563	106184
ENST00000603236	ENSG00000270422	106185
ENST00000416279	ENSG00000223647	106186
ENST00000459590	ENSG00000238448	106187
ENST00000404956	ENSG00000237007	106188
ENST00000580521	ENSG00000265267	106190
ENST00000439142	ENSG00000242272	106191
ENST00000608851	ENSG00000273165	106192
ENST00000295065	ENSG00000162959	106193
ENST00000408399	ENSG00000221326	106201
ENST00000605811	ENSG00000271228	106206
ENST00000342166	ENSG00000162961	106209
ENST00000345662	ENSG00000021574	106211
ENST00000577299	ENSG00000263802	106213
ENST00000608489	ENSG00000272716	106214
ENST00000282587	ENSG00000152683	106219
ENST00000438163	ENSG00000229816	106225
ENST00000364243	ENSG00000201113	106226
ENST00000404025	ENSG00000091106	106230
ENST00000238831	ENSG00000119820	106231
ENST00000608925	ENSG00000272754	106235
ENST00000421745	ENSG00000115760	106236
ENST00000455572	ENSG00000230046	106237
ENST00000384920	ENSG00000207653	106247
ENST00000317907	ENSG00000018699	106251
ENST00000585007	ENSG00000265057	106253
ENST00000414054	ENSG00000230876	106257
ENST00000440786	ENSG00000236854	106260
ENST00000384224	ENSG00000206951	106261
ENST00000404816	ENSG00000049323	106262
ENST00000516693	ENSG00000252502	106264
ENST00000456007	ENSG00000223951	106265
ENST00000390902	ENSG00000212204	106275
ENST00000516437	ENSG00000252246	106280
ENST00000402538	ENSG00000152689	106281
ENST00000437680	ENSG00000237133	106299
ENST00000238823	ENSG00000119812	106300
ENST00000420036	ENSG00000238038	106309
ENST00000342073	ENSG00000187999	106310
ENST00000366209	ENSG00000203386	106311
ENST00000490394	ENSG00000239649	106313
ENST00000580494	ENSG00000264267	106317
ENST00000413713	ENSG00000235064	106318
ENST00000581297	ENSG00000266861	106319
ENST00000423593	ENSG00000237790	106320
ENST00000422558	ENSG00000226785	106321
ENST00000390736	ENSG00000212025	106322
ENST00000423663	ENSG00000228262	106323
ENST00000605962	ENSG00000272027	106325
ENST00000458413	ENSG00000232153	106330
ENST00000453451	ENSG00000226994	106332
ENST00000578326	ENSG00000264352	106333
ENST00000414796	ENSG00000237320	106341
ENST00000397347	ENSG00000196085	106345
ENST00000584780	ENSG00000265301	106346
ENST00000384525	ENSG00000207255	106347
ENST00000445475	ENSG00000229013	106348
ENST00000431951	ENSG00000234587	106349
ENST00000427200	ENSG00000233752	106350
ENST00000565283	ENSG00000260025	106351
ENST00000280527	ENSG00000150938	106352
ENST00000609765	ENSG00000273090	106359
ENST00000406220	ENSG00000217075	106361
ENST00000357996	ENSG00000171055	106375
ENST00000535666	ENSG00000256845	106376
ENST00000604736	ENSG00000270677	106377
ENST00000389975	ENSG00000205221	106379
ENST00000593798	ENSG00000268688	106386
ENST00000263918	ENSG00000115808	106387
ENST00000516947	ENSG00000252756	106389
ENST00000516709	ENSG00000252518	106391
ENST00000233099	ENSG00000008869	106393
ENST00000409774	ENSG00000152133	106398
ENST00000233057	ENSG00000055332	106402
ENST00000412776	ENSG00000224891	106409
ENST00000407963	ENSG00000138068	106413
ENST00000415722	ENSG00000233159	106417
ENST00000397064	ENSG00000218739	106419
ENST00000234170	ENSG00000115816	106424
ENST00000606229	ENSG00000272054	106426
ENST00000002125	ENSG00000003509	106431
ENST00000379066	ENSG00000115825	106442
ENST00000433893	ENSG00000232028	106452
ENST00000384634	ENSG00000207364	106453
ENST00000338415	ENSG00000115828	106454
ENST00000517269	ENSG00000253078	106461
ENST00000419425	ENSG00000236213	106462
ENST00000453555	ENSG00000163171	106465
ENST00000431712	ENSG00000236572	106468
ENST00000456500	ENSG00000225402	106469
ENST00000446799	ENSG00000237803	106471
ENST00000414365	ENSG00000235848	106477
ENST00000234195	ENSG00000115841	106480
ENST00000260630	ENSG00000138061	106489
ENST00000431999	ENSG00000232973	106495
ENST00000417213	ENSG00000229160	106508
ENST00000362733	ENSG00000199603	106509
ENST00000608056	ENSG00000273006	106510
ENST00000450854	ENSG00000227292	106511
ENST00000446719	ENSG00000227770	106512
ENST00000447061	ENSG00000213594	106513
ENST00000378954	ENSG00000119787	106514
ENST00000417039	ENSG00000231367	106534
ENST00000457385	ENSG00000235009	106535
ENST00000413306	ENSG00000213553	106539
ENST00000605062	ENSG00000271443	106542
ENST00000409636	ENSG00000143889	106544
ENST00000457097	ENSG00000235586	106555
ENST00000272252	ENSG00000143891	106556
ENST00000446277	ENSG00000232518	106560
ENST00000313117	ENSG00000115875	106562
ENST00000409011	ENSG00000152147	106574
ENST00000416781	ENSG00000227238	106575
ENST00000435255	ENSG00000232114	106576
ENST00000295373	ENSG00000163214	106579
ENST00000439895	ENSG00000223922	106585
ENST00000442829	ENSG00000225284	106590
ENST00000340556	ENSG00000188010	106592
ENST00000384565	ENSG00000207295	106598
ENST00000409978	ENSG00000214694	106599
ENST00000582641	ENSG00000265905	106603
ENST00000601251	ENSG00000269210	106606
ENST00000426016	ENSG00000115904	106610
ENST00000594472	ENSG00000229692	106614
ENST00000384258	ENSG00000206985	106622
ENST00000451143	ENSG00000225900	106623
ENST00000365439	ENSG00000202309	106624
ENST00000378803	ENSG00000205111	106626
ENST00000263881	ENSG00000011566	106629
ENST00000516664	ENSG00000252473	106636
ENST00000609671	ENSG00000273035	106641
ENST00000516430	ENSG00000252239	106645
ENST00000446698	ENSG00000231312	106652
ENST00000281961	ENSG00000152154	106659
ENST00000505747	ENSG00000138050	106663
ENST00000599740	ENSG00000227028	106673
ENST00000425555	ENSG00000235653	106675
ENST00000405269	ENSG00000183023	106694
ENST00000593663	ENSG00000268898	106702
ENST00000420187	ENSG00000233128	106706
ENST00000431359	ENSG00000237442	106707
ENST00000408445	ENSG00000221372	106709
ENST00000516472	ENSG00000252281	106710
ENST00000448312	ENSG00000236090	106711
ENST00000414823	ENSG00000236533	106712
ENST00000384489	ENSG00000207218	106713
ENST00000411313	ENSG00000223245	106714
ENST00000398796	ENSG00000214691	106716
ENST00000436551	ENSG00000234362	106719
ENST00000378711	ENSG00000205086	106720
ENST00000451514	ENSG00000226398	106722
ENST00000294964	ENSG00000162878	106723
ENST00000422013	ENSG00000224875	106732
ENST00000318522	ENSG00000143924	106733
ENST00000468711	ENSG00000115944	106743
ENST00000408373	ENSG00000221300	106751
ENST00000306078	ENSG00000171126	106752
ENST00000447826	ENSG00000232526	106754
ENST00000442609	ENSG00000236913	106755
ENST00000405592	ENSG00000057935	106756
ENST00000399891	ENSG00000215263	106757
ENST00000345515	ENSG00000194270	106770
ENST00000372993	ENSG00000226523	106772
ENST00000363680	ENSG00000200550	106778
ENST00000378661	ENSG00000162881	106779
ENST00000294973	ENSG00000162882	106781
ENST00000419363	ENSG00000226491	106787
ENST00000453565	ENSG00000232202	106788
ENST00000457457	ENSG00000224739	106789
ENST00000422351	ENSG00000231826	106790
ENST00000438736	ENSG00000233978	106793
ENST00000384359	ENSG00000207087	106794
ENST00000434020	ENSG00000230587	106795
ENST00000330266	ENSG00000115970	106796
ENST00000282388	ENSG00000152518	106797
ENST00000423354	ENSG00000234936	106798
ENST00000516995	ENSG00000252804	106812
ENST00000384680	ENSG00000207411	106820
ENST00000282406	ENSG00000152527	106821
ENST00000542399	ENSG00000223658	106825
ENST00000433596	ENSG00000229695	106827
ENST00000516681	ENSG00000252490	106832
ENST00000260605	ENSG00000138036	106833
ENST00000260645	ENSG00000138075	106844
ENST00000272286	ENSG00000143921	106849
ENST00000260665	ENSG00000138095	106850
ENST00000364054	ENSG00000200924	106853
ENST00000403786	ENSG00000219391	106860
ENST00000516790	ENSG00000252599	106861
ENST00000449397	ENSG00000224637	106862
ENST00000609837	ENSG00000273106	106863
ENST00000378551	ENSG00000138032	106869
ENST00000459048	ENSG00000239052	106876
ENST00000429825	ENSG00000226972	106877
ENST00000260649	ENSG00000138079	106878
ENST00000541738	ENSG00000138078	106889
ENST00000378494	ENSG00000143919	106906
ENST00000517087	ENSG00000252896	106912
ENST00000437916	ENSG00000259439	106915
ENST00000419364	ENSG00000236502	106919
ENST00000260653	ENSG00000138083	106921
ENST00000425325	ENSG00000225156	106922
ENST00000423051	ENSG00000231848	106923
ENST00000303077	ENSG00000170577	106924
ENST00000423433	ENSG00000231156	106925
ENST00000442821	ENSG00000231054	106927
ENST00000430650	ENSG00000205054	106931
ENST00000263736	ENSG00000068784	106932
ENST00000469545	ENSG00000239396	106937
ENST00000306156	ENSG00000171132	106940
ENST00000423120	ENSG00000228481	106943
ENST00000416146	ENSG00000233829	106951
ENST00000444077	ENSG00000232696	106954
ENST00000450080	ENSG00000231336	106957
ENST00000446949	ENSG00000233335	106958
ENST00000263734	ENSG00000116016	106961
ENST00000418415	ENSG00000228100	106969
ENST00000480777	ENSG00000241791	106974
ENST00000434431	ENSG00000187600	106975
ENST00000517716	ENSG00000253515	106977
ENST00000522587	ENSG00000250565	106979
ENST00000238738	ENSG00000119729	106984
ENST00000506009	ENSG00000250116	106989
ENST00000281382	ENSG00000151665	106992
ENST00000238892	ENSG00000119878	107000
ENST00000306503	ENSG00000171150	107001
ENST00000568862	ENSG00000260977	107003
ENST00000409912	ENSG00000222005	107005
ENST00000422294	ENSG00000239332	107007
ENST00000453936	ENSG00000226548	107010
ENST00000429761	ENSG00000228925	107012
ENST00000444761	ENSG00000180398	107013
ENST00000409245	ENSG00000068724	107030
ENST00000607950	ENSG00000272814	107038
ENST00000422201	ENSG00000233845	107044
ENST00000422269	ENSG00000273269	107048
ENST00000421759	ENSG00000225187	107049
ENST00000445927	ENSG00000239605	107052
ENST00000272298	ENSG00000143933	107054
ENST00000448713	ENSG00000234690	107062
ENST00000444361	ENSG00000226087	107065
ENST00000418539	ENSG00000236824	107068
ENST00000405271	ENSG00000119888	107070
ENST00000410753	ENSG00000222685	107072
LRG_215t1	LRG_215	107074
ENST00000385188	ENSG00000207923	107078
LRG_218t1	LRG_218	107082
ENST00000406134	ENSG00000095002	107083
ENST00000449451	ENSG00000236558	107085
ENST00000327876	ENSG00000184261	107086
ENST00000439182	ENSG00000235760	107088
ENST00000601243	ENSG00000269563	107091
ENST00000456046	ENSG00000230979	107092
ENST00000606499	ENSG00000116062	107095
ENST00000419124	ENSG00000224443	107096
ENST00000420788	ENSG00000224058	107097
ENST00000516063	ENSG00000251872	107098
LRG_219t1	LRG_219	107101
ENST00000444514	ENSG00000235369	107111
ENST00000403359	ENSG00000138081	107114
ENST00000422792	ENSG00000236549	107123
ENST00000432064	ENSG00000233230	107124
ENST00000429993	ENSG00000226473	107127
ENST00000447571	ENSG00000230773	107128
ENST00000364140	ENSG00000201010	107130
